更新时间,#genre#
20260925 04:29,url

RespoTime,whitelist,#genre#
36.67ms,UniMas KFTR-DT [Geo-blocked],https://streaming-live-fcdn.api.prd.univisionnow.com/kftr/kftr.isml/hls/kftr.m3u8
37.30ms,Teleroma 56 Ⓣ,https://www.twitch.tv/teleroma_56
37.36ms,Rai Scuola,https://d3k8wzt41aflvx.cloudfront.net/RAIScuola/Live.m3u8
37.49ms,CGTN Español,https://news.cgtn.com/resource/live/espanol/cgtn-e.m3u8
38.96ms,NBC LX Home,https://plex-xumoent-ch485-e7l5l.fast.nbcuni.com/live/master_5.m3u8
39.00ms,TVP Info,https://lowa8026-cmyk.github.io/tvpvod/399699.m3u8
39.50ms,香港32,https://cdn.qd.je/163189/rthk32
40.36ms,Rai 2,https://d3k8wzt41aflvx.cloudfront.net/RAI2/Live.m3u8
40.62ms,FloHockey,https://amg02278-amg02278c2-flosports-worldwide-9916.playouts.now.amagi.tv/playlist.m3u8
41.05ms,TV Universal Ecuador,https://cdn.mycloudstream.io/hls/live/broadcast/uwcedjt2/index.m3u8
41.27ms,Guangdong TV America,https://h5cul1yar48um3t.wcetv.com/hls/gdtv.m3u8
41.59ms,Canal Extremadura,https://d2ymuyhevki1a1.cloudfront.net/wct-ddd2992e-86fc-4611-a491-7f392259e9ba/continuous/9be76611-d2cd-474d-bf19-ef702ba31b02/index.m3u8
41.81ms,Horse TV,https://a-cdn.klowdtv.com/live2/horsetv_720p/playlist.m3u8
42.18ms,UTV Africa,https://oqgdro3xd4rm-hls-live.5centscdn.com/tfmediacastlivestreamUTV/8f263182c36c7e5c56a986bf770091e3.sdp/playlist.m3u8
42.19ms,天映经典,https://cdn.qd.je/163189/ccm
42.20ms,CGTN Pусский,https://news.cgtn.com/resource/live/russian/cgtn-r.m3u8
42.22ms,ABC News Albania Ⓣ,https://www.twitch.tv/abcnewsal
42.88ms,澳门综艺,https://cdn.qd.je/163189/amzy
43.53ms,龙华洋片,https://8.fast.hidns.vip/163189/lhyp
44.37ms,CGTN Documentary English Ⓢ,https://news.cgtn.com/resource/live/document/cgtn-doc.m3u8
45.74ms,FloRacing,https://amg02278-amg02278c1-flosports-worldwide-7592.playouts.now.amagi.tv/playlist.m3u8
45.96ms,龙华卡通,https://cdn.qd.je/163189/lhkt
46.10ms,重温经典,https://cdn.qd.je/163189/cwjd
46.68ms,美国ESPN8 THE OCHO,https://d3b6q2ou5kp8ke.cloudfront.net/ESPNTheOcho.m3u8
46.69ms,TVP2,https://lowa8026-cmyk.github.io/PL/TVP2.php.m3u8
46.79ms,Supreme Master TV,https://lbs-us1.suprememastertv.com/720p.m3u8
46.84ms,Rai 3,https://d3k8wzt41aflvx.cloudfront.net/RAI3/Live.m3u8
47.29ms,UniMas WXTV-DT,https://streaming-live-fcdn.api.prd.univisionnow.com/wxtv/wxtv.isml/hls/wxtv.m3u8
47.39ms,第一财经,http://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
47.48ms,1314容祖儿演唱会,https://h5vod.kylintv.tv/vod/vol25/hd/20141115/hd1314rzeych0qt/hd1314rzeych0qt.mp4/hd1314rzeych0qt_1_2500_ipad.mp4.m3u8
47.71ms,ViuTV,https://cdn.qd.je/163189/viu
47.73ms,八度空间,https://cdn.qd.je/163189/8tv
47.81ms,KIIO-LD 10.4 (480p),https://streamer1.connectto.com/AABC_WEB_1201/index.m3u8
48.26ms,翡翠剧集,https://cdn.qd.je/163189/tvbd
48.63ms,TVB DRAMA,https://amg01868-amg01868c5-tvbanywhere-us-4493.playouts.now.amagi.tv/playlist/amg01868-tvbusa-tvbdrama-tvbanywhereus/playlist.m3u8
48.82ms,凤凰资讯,http://r.jdshipin.com/0Rp07
49.06ms,TV5MONDE Chefs,https://tvf-tv5ch.otteravision.com/tvf/tv5ch/tv5ch.m3u8
49.42ms,Lindell TV (720p),https://rumble.com/live-hls/6v67mu/playlist.m3u8
49.59ms,CETV-1,https://h5cul1yar48um3t.wcetv.com/hls/wcetv318.m3u8
50.43ms,Utsav Bharat,https://d1taaads3ztvmu.cloudfront.net/120723/smil:lifeokuk.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b
50.73ms,Rai Italia Nord America,https://d3k8wzt41aflvx.cloudfront.net/RAIUSA/Live.m3u8
50.81ms,北美焦点新闻,https://7612-5516-affc-d88b.kylintv.tv/live/qljdhd_iphone.m3u8
51.44ms,龙华洋片,https://cdn.qd.je/163189/lhyp
52.00ms,TV Mar Puerto Vallarta,https://5ca9af4645e15.streamlock.net/tvmarvallarta/videotvmarvallarta/playlist.m3u8
52.32ms,KIIO-LD 10.1,http://livestream.usatv.com/hls/master-iUSATVLIVENET.m3u8
52.81ms,春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
53.35ms,龙华偶像,https://cdn.qd.je/163189/lhox
53.62ms,México Travel TV,https://5ca9af4645e15.streamlock.net/mexicotravel/videomexicotravel/playlist.m3u8
53.78ms,XITE Rock x Metal,https://d198ro05q94rc4.cloudfront.net/XITE_Rock_On.m3u8
54.14ms,XITE Reggae Vibes,https://dw2m7yrngfg8c.cloudfront.net/XITE_Reggae_Vibes.m3u8
54.18ms,Black News Channel,https://blacknewschannel-xumo-us.amagi.tv/playlist.m3u8
54.21ms,Filmex [Geo-blocked],https://filmex-filmex-xumo.amagi.tv/playlist.m3u8
54.21ms,PCT Channel 26,https://livestream.telvue.com/pacificaca2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
54.27ms,Rai Italia Sud America,https://d3k8wzt41aflvx.cloudfront.net/RAISA/Live.m3u8
54.45ms,Shop LC (1080p),https://cdn-shop-lc-01.akamaized.net/Content/DASH_DASH/Live/channel(ott)/master.mpd
54.61ms,Rai World Premium,https://d3k8wzt41aflvx.cloudfront.net/RAIP/Live.m3u8
54.63ms,NHRA TV,https://d265y4sk8257lt.cloudfront.net/nh.m3u8
55.04ms,海峡卫视,https://cdn.qd.je/163189/hxws
55.15ms,TSD Tv Arezzo(Tele San Domenico),https://stream.mariatvcdn.com/tsd/7c59373bfdb38201b9215ff86f0ce6af.sdp/playlist.m3u8
55.20ms,TODAY All Day,https://d37kx062o4ii0p.cloudfront.net/master.m3u8
55.37ms,TGCOM 24,https://d3k8wzt41aflvx.cloudfront.net/TGCOM24/Live.m3u8
55.79ms,Rai Storia,https://d3k8wzt41aflvx.cloudfront.net/RAIStoria/Live.m3u8
56.01ms,Now 70s (720p),https://lightning-now70s-samsungnz.amagi.tv/playlist720p.m3u8
56.39ms,TVB亚洲武侠,https://cdn.qd.je/163189/yzwx
56.41ms,张学友醒着做梦音乐会,https://h5vod.kylintv.tv/vod/vol27/hd/20190201/hdzxyxzzm0qt/hdzxyxzzm0qt.mp4/hdzxyxzzm0qt_1_2500_ipad.mp4.m3u8
56.59ms,香港31,https://cdn.qd.je/163189/rthk31
56.77ms,CH8,http://cdn6.163189.xyz/163189/ch8
56.84ms,同学会,https://txmov2.a.kwimgs.com/bs3/video-hls/5227553308164378988_hlshd15.m3u8
56.87ms,Don't Tell The Bride,https://amg00426-lds-amg00426c15-samsung-au-3684.playouts.now.amagi.tv/playlist.m3u8
57.33ms,龙华经典,https://cdn.qd.je/163189/lhjd
57.41ms,Canal 33 Tijuana,https://5f2c1b0d880e5.streamlock.net/canal33tijuana/videocanal33tijuana/playlist.m3u8
57.42ms,TV Mar Los Cabos,https://5fc584f3f19c9.streamlock.net/tvmarloscabos/smil:tvmarloscabos.smil/playlist.m3u8
57.44ms,张杰1,https://txmov2.a.kwimgs.com/upic/2023/08/06/13/BMjAyMzA4MDYxMzIxNDZfODM0NDUzMTQ2XzEwOTgxMDY1NjE0MF8wXzM=_b_Bd5fedc48db11e5ccd52e4c2de1d8213a.mp4
57.46ms,Agrotendencia TV,https://5fc584f3f19c9.streamlock.net/agrotendencia/videoagrotendencia_hls1/playlist.m3u8
57.85ms,HOY剧集,http://cdn.163189.xyz/163189/hoyjj
57.92ms,TV Mar La Paz,https://5fc584f3f19c9.streamlock.net/tvmarlapaz/smil:tvmarlapaz.smil/playlist.m3u8
58.35ms,Guangdong Satellite TV,https://h5cul1yar48um3t.wcetv.com/hls/gdsatellite.m3u8
58.40ms,澳门体育,https://cdn.qd.je/163189/amty
58.43ms,AMX Noticias [Not 24/7],https://5e50264bd6766.streamlock.net/mexiquense2/videomexiquense2/playlist.m3u8
58.45ms,Antiques Road Trip,https://amg02333-pbs-amg02333c1-samsung-au-1253.playouts.now.amagi.tv/PBSD-AntiquesRoadTripSF-samsung/playlist.m3u8
58.46ms,Electric Now,https://amg01705-amg01705c1-amgplt0095.playout.now3.amagi.tv/playlist.m3u8
59.28ms,凤凰中文,http://r.jdshipin.com/cCCzW
59.29ms,Tastemade en Espanol [Geo-blocked],https://tastemadees16us-xumo.amagi.tv/playlist.m3u8
60.43ms,印度|WionNews,https://d7x8z4yuq42qn.cloudfront.net/index_7.m3u8
60.48ms,陈楚生歌曲8首,https://txmov2.a.kwimgs.com/bs3/video-hls/5225020094292629866_hlsb.m3u8
60.76ms,八度空间,https://cdn6.cc.cd/163189/8tv
60.86ms,Canal 44 [Not 24/7],https://5e50264bd6766.streamlock.net/canal442/videocanal442/playlist.m3u8
61.07ms,Nueve TV,https://5ca9af4645e15.streamlock.net/nuevetv/videonuevetv/.m3u8
61.22ms,广东珠江,http://r.jdshipin.com/sE5vO
61.23ms,广东体育,http://cdn2.163189.xyz/live/gdty/stream.m3u8
61.26ms,Curiosity NOW EN,https://amg00170-amg00170c4-samsung-gb-4232.playouts.now.amagi.tv/playlist.m3u8
61.50ms,Ebony TV by Lionsgate,https://aegis-cloudfront-1.tubi.video/a0ad4b53-ab3a-48dd-be12-bc7f533c372c/playlist.m3u8
61.60ms,Cerritos TV3 (360p),https://cdn3.wowza.com/5/UWpORHhLSEs5SkJs/cerritos/G0010_002/playlist.m3u8
61.69ms,TVCARiB Cinema [Not 24/7],https://cdn.mycloudstream.io/hls/live/broadcast/l3vslw4i/index.m3u8
61.76ms,SHE,https://txmov2.a.kwimgs.com/upic/2023/07/30/19/BMjAyMzA3MzAxOTEyNDhfODI4NTk1NTQ0XzEwOTI2ODgxNTQyOF8yXzM=_b_B1770e5ac950c20cda3df1678ded64cbc.mp4?tag=1-1754625871-std-1-9msmgkqnic-492b9eaf83438074&clientCacheKey=3xdck2arwksxhfw_b.mp4&tt=b&di=88ccff4&bp=12681&ali_redirect_ex_hot=66666800&ali_redirect_ex_beacon=1
61.82ms,刘若英1,https://txmov2.a.kwimgs.com/bs3/video-hls/5209538906195814920_hlsb.m3u8
62.24ms,TV Lobo,https://5ca9af4645e15.streamlock.net/lobodurango/videolobodurango/playlist.m3u8
62.39ms,老歌DJ串烧点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5234027313336778127_hlsb.m3u8
62.47ms,TVB星河,http://r.jdshipin.com/Voac4
62.57ms,快摇越南鼓点播,https://txmov2.a.kwimgs.com/bs3/video-hls/5246130739648463544_hlsb.m3u8
63.03ms,PEARL DRAMA,https://amg01868-amg01868c5-tvbanywhere-us-4493.playouts.now.amagi.tv/playlist/amg01868-tvbusa-tvbpearldrama-tvbanywhereus/playlist.m3u8
63.26ms,America TeVe,https://live.gideo.video/americateve2/master.m3u8
63.45ms,TVB Plus,http://r.jdshipin.com/Nr5jq
63.85ms,龙华日韩,https://cdn.qd.je/163189/lhrh
64.22ms,Canal 10 Durango,https://5e50264bd6766.streamlock.net/canal10durango/videocanal10durango/playlist.m3u8
64.46ms,澳视澳门,https://cdn.qd.je/163189/asam
64.47ms,RTHK 32,http://cdn.163189.xyz/163189/rthk32
64.49ms,刘德华1999演唱会,https://alimov2.a.kwimgs.com/upic/2020/11/18/21/BMjAyMDExMTgyMTQ0NDlfODI4NTk1NTQ0XzM5NDM1NzU0Njc0XzJfMw==_b_B98fc4057c592f311f03825bd7f3bb05c.mp4
64.66ms,林俊杰经典合集,https://txmov2.a.kwimgs.com/bs3/video-hls/5231212549905475206_hlsb.m3u8
64.67ms,江西移动,rtmp://local-live.jxtvcn.com.cn/live/tv_jxtv8
64.69ms,Nosey,https://nosey-intl-1-samsungau.amagi.tv/playlist.m3u8
64.80ms,XITE,https://xite-rakuten.amagi.tv/playlist.m3u8
65.39ms,澳门综艺,http://cdn6.163189.xyz/163189/amzy
65.61ms,Mexiquense TV,https://5e50264bd6766.streamlock.net/mexiquense/videomexiquense/playlist.m3u8
65.68ms,HOY资讯,https://cdn.qd.je/163189/hoy78
65.90ms,TVB1,https://cdn.qd.je/163189/tvb1
66.00ms,The First TV,https://thefirst-oando.amagi.tv/playlist.m3u8
66.05ms,ACCDN,https://raycom-accdn-firetv.amagi.tv/playlist.m3u8
66.18ms,春晚2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
66.55ms,ViuTVsix,https://cdn.qd.je/163189/viu6
66.76ms,刘德华1994演唱会,https://alimov2.a.kwimgs.com/upic/2020/11/21/21/BMjAyMDExMjEyMTA2NDdfODI4NTk1NTQ0XzM5NTk1NzIyODQ0XzJfMw==_b_Bd2a633720f4eb58f50fcf669ac9f6481.mp4
66.92ms,Wayra TV,https://live-evg11.tv360.bitel.com.pe/bitel/wayratv/playlist.m3u8
67.11ms,L!ke,https://cnl-cl.otteravision.com/cnl/cl_h265/cl_h265.m3u8
67.13ms,TRT WORLD,https://tv-trtworld.medya.trt.com.tr/master_1080.m3u8
67.51ms,演戏给你看,https://txmov2.a.kwimgs.com/bs3/video-hls/5201376192625816947_hlsb.m3u8
67.83ms,Beyond1,https://txmov2.a.kwimgs.com/upic/2024/01/24/14/BMjAyNDAxMjQxNDQxMjZfODI4NTk1NTQ0XzEyMzAwNzQ1MTk1Ml8yXzM=_b_Bf4811084a61390aced44f1c86a2ebddf.mp4
68.33ms,翡翠台,http://r.jdshipin.com/qrfbg
68.37ms,Vision Latina Network,https://cdn-cloudfront.us-east-1.prod.ingest.aws-infra.dacast.com/live/c1804a4c-ccbf-46e5-87c3-0f8d4a94d9e3/master.m3u8
68.46ms,澳视澳门,http://r.jdshipin.com/n2YZI
68.53ms,1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
68.59ms,VIUTV'粤,http://cdn.163189.xyz/163189/viu
68.61ms,莲花卫视,http://php.jdshipin.com:8880/amlh.php
68.93ms,春晚2020,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
69.03ms,At Home with Family Handyman,https://d1ik2p49apxqjf.cloudfront.net/playlist.m3u8
69.03ms,Global Fashion Channel (360p),https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/cdbe280e-0aea-4bbe-861f-fd115abcfec7_360p.m3u8
69.35ms,Trace Urban Southern Africa,https://channels.trace.plus/Traceprod/URBAN_SA_hd/index.m3u8
69.45ms,澳视澳门,https://cdn.qd.je/163189/as
69.50ms,PBS Antiques Roadshow,https://amg00953-pbsusa-antiroadshow-xumo-x6ud5.amagi.tv/playlist.m3u8
69.50ms,PCT Channel 27,https://livestream.telvue.com/pacificaca1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
70.14ms,凤凰香港,http://r.jdshipin.com/NfC0f
70.25ms,Oh Muang Lao TV,https://livefta.malimarcdn.com/ftaedge00/ohmuanglao.stream/playlist.m3u8
70.56ms,Motorvision,https://mvg-mv-xumo.otteravision.com/mvg/mv/mv.m3u8
70.64ms,AfroLandTV,https://alt-al.otteravision.com/alt/al/al.m3u8
70.66ms,NBC NEWS NOW,https://livehub-voidnet.onrender.com/cluster/streamcore/us/NBC_REDIS.m3u8
70.78ms,Aspire TV Life (1080p),https://uptv-aspiretvlife-klowdtv.amagi.tv/playlist.m3u8
70.88ms,张韶涵2,https://txmov2.a.kwimgs.com/bs3/video-hls/5258515617083074516_hlsb.m3u8
70.92ms,2010年春晚,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
71.37ms,TV,https://cdn.qd.je/163189/hoy
71.70ms,Degrassi,https://d3537vnymvfque.cloudfront.net/playlist.m3u8
71.83ms,Unsolved Mysteries (720p),https://d31z96rdrmwfsp.cloudfront.net/master.m3u8
71.98ms,澳视卫星,http://r.jdshipin.com/QFhCq
72.42ms,翡翠台,http://r.jdshipin.com/qClQf
72.45ms,陈慧娴1996年演唱会,https://alimov2.a.kwimgs.com/upic/2021/10/03/15/BMjAyMTEwMDMxNTUzNTFfMTE0Mzc4ODk3OF81ODM0NDAyOTMyMl8yXzM=_b_B85495f852ff71a0887f689798176cc08.mp4
72.54ms,France 24 Français,https://live.france24.com/hls/live/2037179-b/F24_FR_HI_HLS/master_5000.m3u8
72.57ms,Dove Channel,https://linear-896.frequency.stream/dist/cineverse/896/hls/master/playlist.m3u8
72.76ms,🎁 全部进群免费获取,https://www.catvod.com/backup.m3u8
72.84ms,Virgin Radio TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-ew/ew-clr.isml/index.m3u8
72.92ms,Journy,https://d3s3a5c7f101eb.cloudfront.net/playlist.m3u8
72.94ms,Monte Maria,https://5ca9af4645e15.streamlock.net/montemaria/videomontemaria/playlist.m3u8
73.00ms,BBC Drama,https://amg00793-amg00793c41-rakuten-it-5445.playouts.now.amagi.tv/playlist.m3u8
73.35ms,CH8,https://cdn6.163189.xyz/live/ch8/stream.m3u8
73.44ms,SHE3,https://txmov2.a.kwimgs.com/bs3/video-hls/5226145931449194274_hlsb.m3u8
73.85ms,春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
73.89ms,Lacrosse TV,https://a-cdn.klowdtv.com/live2/lsn_720p/playlist.m3u8
74.01ms,海峡卫视,https://cdn.qd.je/163189/hxws2
74.12ms,春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
74.14ms,Pac-12 Insider,https://pac12-firetv.amagi.tv/playlist.m3u8
74.35ms,明珠台,http://r.jdshipin.com/ZQ4kN
74.56ms,Olelo 53,https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/olelo/G0125_011/playlist.m3u8
74.73ms,World Poker Tour,https://d2e00kr7m9coe4.cloudfront.net/scheduler/scheduleMaster/406.m3u8
74.79ms,MovieSphere UK,https://moviesphereuk-samsunguk.amagi.tv/playlist.m3u8
74.95ms,AMGA TV [Not 24/7],https://streamer1.connectto.com/AMGA_WEB_1202/playlist.m3u8
75.20ms,Olelo 55,https://cdn3.wowza.com/5/V2Y2VmhqMEFDTUkx/olelo/G0125_013/playlist.m3u8
75.40ms,Zwei Music Television,https://zweiapp.b-cdn.net/1080p/index.m3u8
75.72ms,HOY国际财经,https://cdn.qd.je/163189/hoy76
75.73ms,Antena TV,https://5ca9af4645e15.streamlock.net/grd/videogrd/playlist.m3u8
75.86ms,Extra 86 TV [Not 24/7],https://video-eu1.streamerr.co/hls/sb77f834a54/live.m3u8
75.98ms,翡翠台,http://r.jdshipin.com/n90gt
76.03ms,Expresa TV,https://5ca9af4645e15.streamlock.net/teleradio/smil:teleradio.smil/playlist.m3u8
76.04ms,Newsmax,http://nmxlive.akamaized.net/hls/live/529965/Live_1/index.m3u8
76.22ms,Elevation Church Network,https://linear-1066.frequency.stream/dist/stirr/1066/hls/master/playlist.m3u8
76.35ms,PBS Nature,https://d3mr43kyql7wgk.cloudfront.net/PBS_Nature.m3u8
76.46ms,逃学威龙2,https://alimov2.a.kwimgs.com/upic/2021/12/28/16/BMjAyMTEyMjgxNjUxMzhfNDAzMDAxOTlfNjM2ODQ1ODYxNzhfMF8z_b_Ba5bdfedb34d432e906dbc401975d5387.mp4
76.60ms,Cristovision,https://5fc584f3f19c9.streamlock.net/cristovision/videocristovision/playlist.m3u8
76.73ms,BBC Home & Garden,https://d11r33s5i066xh.cloudfront.net/playlist.m3u8
76.76ms,PBS Travel,https://d3hqevbyoxtkoi.cloudfront.net/PBS_Travel.m3u8
76.78ms,Canal Cine Dios,https://canal.mediaserver.com.co/live/cinedios.m3u8
76.98ms,Canal 22 Nacional [Geo-blocked],https://5fc584f3f19c9.streamlock.net/canal22/smil:canal22.smil/playlist.m3u8
77.10ms,Filmex Clasico [Geo-blocked],https://filmex-filmexclasico-xumo.amagi.tv/playlist.m3u8
77.14ms,翡翠台,http://r.jdshipin.com/GeWKr
77.62ms,Lao-Thai TV,https://livefta.malimarcdn.com/ftaedge00/laothaius.sdp/playlist.m3u8
77.93ms,TVBPLUS,http://cdn.163189.xyz/live/tvbp/stream.m3u8
77.96ms,REUTERS TV,https://amg00453-reuters-amg00453c1-samsung-de-2111.playouts.now.amagi.tv/playlist/amg00453-reuters-reuters-samsungde/playlist.m3u8
78.11ms,Animation+ (1080p) [Geo-blocked],https://pb-ioe9d0fpkd6pp.akamaized.net/playlist.m3u8
78.30ms,Runtime Espanol,https://run-rt-uh-roku.otteravision.com/run/rt_uh/rt_uh.m3u8
78.61ms,NTV+,https://2-fss-1.streamhoster.com/pl_122/201748-1431018-1/chunklist.m3u8
78.62ms,西游记I 第四集,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205307782734748_hlsb.m3u8
78.63ms,CHU,https://cdn.qd.je/163189/chu
78.68ms,更新日期,https://cors.isteed.cc/https://raw.githubusercontent.com/n3rddd/N3RD/master/JN/N3RD/W/CRIMETVPV1.mkv
78.89ms,Buenisima Radio TV,https://canal.mediaserver.com.co/live/buenisimatv.m3u8
78.92ms,AWE International,https://a-cdn.klowdtv.com/live1/aweint/playlist.m3u8
79.02ms,娱乐新闻,https://cdn6.163189.xyz/163189/ylxw
79.23ms,凤凰香港,https://cdn6.163189.xyz/163189/fhhk
79.34ms,NOW新闻,https://cdn.163189.xyz/163189/now
79.37ms,Kern County TV,https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/kern/G0169_003/playlist.m3u8
79.37ms,Ontario Public Access Channel (360p),https://cdn3.wowza.com/5/dk84U1p2UUdoMGxT/ontarioca/G2446_002/playlist.m3u8
79.44ms,郑源,https://txmov2.a.kwimgs.com/bs3/video-hls/5190680082130232958_hlsb.m3u8
79.45ms,澳视卫星,https://cdn6.163189.xyz/163189/as
79.56ms,服务,https://tv1288.xyz/9999.mp4
79.60ms,Zee Business,https://dwby15d04agvq.cloudfront.net/index_5.m3u8
79.82ms,☆作酒,https://txmov2.a.kwimgs.com/upic/2023/05/12/14/BMjAyMzA1MTIxNDI0MDZfMzM5Njk4MTMyNl8xMDI4NTExODIzMjRfMF8z_b_Bb991494a13c1280bda5a8d70459f3f52.mp4
79.83ms,XHTTG-TDT,https://5ca9af4645e15.streamlock.net/chiapas/videochiapas/playlist.m3u8
80.00ms,TV,https://cdn.qd.je/163189/hoy2
80.26ms,MyTime Movie Network East,https://appletree-mytimeau-samsung.amagi.tv/playlist.m3u8
80.38ms,Sony KAL Hindi,https://wurlsonypicturestv.global.transmit.live/hls/68deeb1c0238cda82df543dd/v1/spt_sonykal_1/lg_us/latest/main/hls/playlist.m3u8
80.55ms,SFGovTV2,https://cdn3.wowza.com/5/ZFdxUW9BQWt2UWRL/sanfrancisco/G0051_050/playlist.m3u8
80.62ms,Mr Bean Animated,https://amg00627-amg00627c23-samsung-au-4110.playouts.now.amagi.tv/playlist.m3u8
81.09ms,CGTN,https://news.cgtn.com/resource/live/english/cgtn-news.m3u8
81.18ms,翡翠台,https://cdn6.163189.xyz/163189/fct
81.20ms,TV Cuatro 4.1,https://5ca3e84a76d30.streamlock.net/tv4gto/tv4gto.smil/.m3u8
81.42ms,2004年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
81.62ms,MBSニュース,https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg01287-rakutentvjapan-news5-cmaf-rakutenjp/playlist.m3u8
81.68ms,MyTime Movie Network (Spain),https://appletree-mytimespain-rakuten.amagi.tv/playlist.m3u8
81.72ms,Oxygen,http://198.58.104.90:8989/oxygen/index.m3u8
81.87ms,CH8,https://cdn.qd.je/163189/ch8
81.96ms,许嵩精选30首(2小时),https://alimov2.a.kwimgs.com/upic/2020/09/14/21/BMjAyMDA5MTQyMTMzMDdfODI4NTk1NTQ0XzM2MDUzMTE1NjM5XzJfMw==_b_B789c6ea6a87d1b67019f19f16c9f71f7.mp4
82.16ms,XITE Just Chill,https://dvnftgdlbnemm.cloudfront.net/XITE_Just_Chill.m3u8
82.21ms,BBC Food,https://d1e9r0b71zfwk7.cloudfront.net/playlist.m3u8
82.27ms,The Design Network,https://amg00441-amg00441c1-rakuten-us-6050.playouts.now.amagi.tv/playlist.m3u8
82.34ms,National Geographic (United States) East,http://198.58.104.90:8989/natgeo/index.m3u8
82.50ms,Nautical Channel,https://a-cdn.klowdtv.com/live2/nautical_720p/playlist.m3u8
82.53ms,AsianCrush,https://linear-900.frequency.stream/dist/cineverse/900/hls/master/playlist.m3u8
82.67ms,Canal Oracion Con Son,https://canal.mediaserver.com.co/live/oracionconson.m3u8
82.82ms,テレビ朝日,https://tvasahi.mov3.co/hls/tvasahi.m3u8
83.18ms,Miramax Movie Channel,https://linear-798.frequency.stream/mt/plex/798/hls/master/playlist.m3u8
83.22ms,Jewish Life Television,https://jlt-jltv-strimm.otteravision.com/jlt/jltv/jltv.m3u8
83.26ms,周深精选72首(5小时),https://txmov2.a.kwimgs.com/upic/2023/08/07/21/BMjAyMzA4MDcyMTAzMzZfMzYxMjUyNDA3MV8xMDk5Mjc3MDcwMTFfMF8z_b_B707fdf2100370008b57219d4a1dab568.mp4
83.28ms,Good Idea TV [Not 24/7],http://stream1.ai-net.net:1935/gtv1/_definst_/smil:gtv.smil/playlist.m3u8
83.38ms,Global Fashion Channel,https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/playlist.m3u8
83.83ms,Positiv TV,https://livecdn.use1-0004.jwplive.com/live/sites/fGLyccP5/media/FoWynVnP/live.isml/.m3u8
83.84ms,凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
83.84ms,春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
84.04ms,ACC Network,http://23.239.31.26:8989/accnetwork/index.m3u8
84.04ms,2026-09-24,https://cors.isteed.cc/https://raw.githubusercontent.com/n3rddd/N3RD/master/JN/N3RD/W/CRIMETVPV2.mkv
84.13ms,凤凰香港,http://r.jdshipin.com/yDoTN
84.46ms,Nickelodeon (United States),http://198.58.104.90:8989/nickelodeon/index.m3u8
